1765976269623832,0,1.18218,1.19407,-0.174719,-0.249877
1765976269643838,0,1.17913,1.18981,-0.213148,-0.228331
1765976269663857,0,1.1733,1.18697,-0.141885,-0.202987
1765976269683835,0,1.1707,1.18278,-0.209556,-0.18271
1765976269703859,0,1.16802,1.17872,-0.202734,-0.171625
1765976269723836,0,1.16543,1.17478,-0.197286,-0.170875
1765976269743887,0,1.16309,1.17181,-0.148002,-0.176861
1765976269763901,0,1.15863,1.16963,-0.109084,-0.181339
1765976269783936,0,1.15626,1.1664,-0.161068,-0.177758
1765976269803924,0,1.15413,1.16243,-0.198591,-0.168437
1765976269823852,0,1.15235,1.15658,-0.293908,-0.163137
1765976269843900,0,1.15042,1.15451,-0.103226,-0.169228
1765976269863875,0,1.14662,1.15414,-0.0183036,-0.177219
1765976269883883,0,1.14514,1.15213,-0.100715,-0.170591
1765976269903893,0,1.14355,1.1508,-0.0663545,-0.147395
1765976269923844,0,1.14208,1.14754,-0.163491,-0.119146
1765976269943863,0,1.1408,1.14513,-0.120037,-0.0993034
1765976269963896,0,1.13851,1.14506,-0.00369535,-0.0915853
1765976269983888,0,1.13748,1.14333,-0.0862467,-0.0879998
1765976270003878,0,1.13655,1.14039,-0.147327,-0.0838275
1765976270023850,0,1.13577,1.13777,-0.131338,-0.0840317
